LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,1,,0,20.0,,,,0 days 01:12:50.096000,,,,
,16,,0,23.0,,,,0 days 01:12:50.096000,,,,
,63,,0,25.0,,,,0 days 01:12:50.096000,,,,
,12,,0,24.0,,,,0 days 01:13:00.096000,,,,
,22,,0,20.0,,,,0 days 01:13:00.096000,,,,
,4,,0,20.0,,,,0 days 01:13:05.096000,,,,
,18,,0,20.0,,,,0 days 01:13:05.096000,,,,
,23,,0,21.0,,,,0 days 01:13:15.103000,,,,
,14,,0,20.0,,,,0 days 01:13:15.103000,,,,
,87,,0,20.0,,,,0 days 01:13:20.100000,,,,
,5,,0,23.0,,,,0 days 01:13:20.100000,,,,
,6,,0,19.0,,,,0 days 01:13:20.100000,,,,
,10,,0,23.0,,,,0 days 01:13:20.100000,,,,
,30,,0,22.0,,,,0 days 01:13:20.100000,,,,
,7,,0,23.0,,,,0 days 01:13:25.098000,,,,
,31,,0,23.0,,,,0 days 01:13:25.098000,,,,
,27,,0,23.0,,,,0 days 01:13:25.098000,,,,
,55,,1,12.0,,,,0 days 01:13:30.098000,,,,
,44,,0,24.0,,,,0 days 01:14:20.097000,,,,
,81,,0,22.0,,,,0 days 01:14:25.096000,,,,
,1,,0,21.0,,,,0 days 01:14:30.108000,,,,
,16,,0,24.0,,,,0 days 01:14:30.108000,,,,
,63,,0,26.0,,,,0 days 01:14:30.108000,,,,
,4,,0,21.0,,,,0 days 01:14:40.098000,,,,
,12,,0,25.0,,,,0 days 01:14:40.098000,,,,
