LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,16,,3,7.0,SOFT,False,1,0 days 00:37:38.891000,0.0,,7.0,
,44,,2,3.0,,,,0 days 00:37:38.891000,,,,
,44,,3,3.0,SOFT,False,1,0 days 00:37:48.889000,0.0,,3.0,
,63,,2,3.0,,,,0 days 00:38:23.893000,,,,
,63,,3,3.0,SOFT,False,1,0 days 00:38:28.938000,0.0,,3.0,
,55,,1,3.0,,,,0 days 00:38:38.911000,,,,
,81,,2,7.0,,,,0 days 00:38:43.909000,,,,
,55,,2,0.0,SOFT,True,0,0 days 00:38:43.909000,0.0,,0.0,
,23,,1,3.0,,,,0 days 00:38:43.909000,,,,
,23,,2,0.0,SOFT,True,0,0 days 00:38:48.910000,0.0,,0.0,
,81,,3,0.0,SOFT,True,0,0 days 00:38:53.919000,0.0,,0.0,
,4,,2,8.0,,,,0 days 00:39:03.915000,,,,
,4,,3,0.0,,True,0,0 days 00:39:08.925000,,,0.0,
,1,,2,1.0,,,,0 days 00:39:13.924000,,,,
,16,,3,8.0,,,,0 days 00:39:23.923000,,,,
,14,,2,2.0,,,,0 days 00:39:33.925000,,,,
9.0,14,0 days 00:09:36.731000,2,,,,,0 days 00:39:34.100000,,,,
,14,,3,2.0,SOFT,False,1,0 days 00:39:38.932000,0.0,,2.0,
,44,,3,4.0,,,,0 days 00:39:43.931000,,,,
,18,,2,3.0,,,,0 days 00:39:43.931000,,,,
,18,,3,3.0,SOFT,False,0,0 days 00:39:48.935000,0.0,,3.0,
,63,,3,4.0,,,,0 days 00:40:13.939000,,,,
,55,,2,1.0,,,,0 days 00:40:23.938000,,,,
,1,,2,2.0,,,,0 days 00:40:28.943000,,,,
,23,,2,1.0,,,,0 days 00:40:28.943000,,,,
,1,,0,,,,,0 days 00:40:29.107000,0.0,,,
8.0,1,0 days 00:01:15.688000,2,,,,,0 days 00:40:29.107000,3.0,,,
,4,,1,,,,,0 days 00:40:29.107000,1.0,,,
,16,,3,9.0,,,,0 days 00:40:38.941000,,,,
,16,,0,,,,,0 days 00:40:39.152000,0.0,,,
10.0,16,0 days 00:01:15.838000,3,,,,,0 days 00:40:39.152000,1.0,,,
,81,,3,1.0,,,,0 days 00:40:43.940000,,,,
,4,,3,1.0,,,,0 days 00:40:53.942000,,,,
,44,,3,5.0,,,,0 days 00:40:58.939000,,,,
,44,,2,,,,,0 days 00:40:58.946000,0.0,,,
12.0,44,0 days 00:01:16.073000,3,,,,,0 days 00:40:58.946000,1.0,,,
,6,,1,3.0,,,,0 days 00:41:13.947000,,,,
,14,,3,3.0,,,,0 days 00:41:13.947000,,,,
,6,,2,0.0,UNKNOWN,False,1,0 days 00:41:18.963000,0.0,,0.0,
,6,,2,,SOFT,True,0,0 days 00:41:23.955000,,,,
,18,,3,4.0,,,,0 days 00:41:23.955000,,,,
,10,,1,3.0,,,,0 days 00:41:28.956000,,,,
,7,,1,3.0,,,,0 days 00:41:28.956000,,,,
,63,,3,5.0,,,,0 days 00:41:33.953000,,,,
,5,,2,3.0,,,,0 days 00:41:33.953000,,,,
,10,,2,0.0,SOFT,True,0,0 days 00:41:33.953000,0.0,,0.0,
,63,,2,,,,,0 days 00:41:34.202000,0.0,,,
12.0,63,0 days 00:01:15.798000,3,,,,,0 days 00:41:34.202000,1.0,,,
,55,,2,2.0,,,,0 days 00:41:38.965000,,,,
,55,,1,,,,,0 days 00:41:39.316000,0.0,,,
12.0,55,0 days 00:01:16.118000,2,,,,,0 days 00:41:39.316000,1.0,,,
,7,,2,3.0,SOFT,False,1,0 days 00:41:43.964000,0.0,,3.0,
,23,,2,2.0,,,,0 days 00:41:48.962000,,,,
,23,,1,,,,,0 days 00:41:49.041000,0.0,,,
12.0,23,0 days 00:01:16.019000,2,,,,,0 days 00:41:49.041000,1.0,,,
,5,,3,3.0,SOFT,False,1,0 days 00:41:53.967000,0.0,,3.0,
,81,,3,2.0,,,,0 days 00:41:58.969000,,,,
,81,,1,,,,,0 days 00:41:59.054000,0.0,,,
10.0,81,0 days 00:01:15.468000,3,,,,,0 days 00:41:59.054000,3.0,,,
,1,,2,,,,,0 days 00:41:59.054000,1.0,,,
,22,,1,3.0,,,,0 days 00:42:03.967000,,,,
