LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
8.0,44,0 days 00:01:38.311000,3,,,,,0 days 01:29:49.484000,,,,
8.0,10,0 days 00:01:38.441000,3,,,,,0 days 01:29:50.192000,,,,
,63,,3,8.0,,,,0 days 01:29:50.774000,,,,
,22,,3,8.0,,,,0 days 01:29:50.774000,,,,
,23,,3,6.0,,,,0 days 01:29:50.774000,,,,
,16,,3,8.0,,,,0 days 01:29:50.774000,,,,
,44,,3,8.0,,,,0 days 01:29:50.774000,,,,
,10,,3,8.0,,,,0 days 01:29:50.774000,,,,
8.0,14,0 days 00:01:38.354000,3,,,,,0 days 01:29:50.968000,,,,
8.0,18,0 days 00:01:38.664000,3,,,,,0 days 01:29:53.371000,,,,
8.0,27,0 days 00:01:38.959000,3,,,,,0 days 01:29:53.980000,,,,
8.0,12,0 days 00:01:38.729000,3,,,,,0 days 01:29:54.651000,,,,
,14,,3,8.0,,,,0 days 01:29:55.766000,,,,
,18,,3,8.0,,,,0 days 01:29:55.766000,,,,
,12,,3,8.0,,,,0 days 01:29:55.766000,,,,
,27,,3,8.0,,,,0 days 01:29:55.766000,,,,
8.0,5,0 days 00:01:40.265000,5,,,,,0 days 01:29:57.480000,,,,
8.0,31,0 days 00:01:40.522000,3,,,,,0 days 01:29:58.713000,,,,
,5,,4,7.0,,,,0 days 01:30:00.750000,,,,
,5,,5,8.0,,,,0 days 01:30:00.750000,,,,
,30,,5,1.0,,,,0 days 01:30:00.750000,,,,
,31,,3,4.0,,,,0 days 01:30:00.750000,,,,
8.0,87,0 days 00:01:42.054000,5,,,,,0 days 01:30:02.796000,,,,
,87,,4,7.0,,,,0 days 01:30:05.752000,,,,
,87,,5,4.0,,,,0 days 01:30:05.752000,,,,
9.0,4,0 days 00:01:34.638000,3,,,,,0 days 01:31:17.615000,,,,
,4,,3,,,,,0 days 01:31:18.365000,1.0,,,
